Course_Number,Title,Category,AI_Metadata_Rating_10,Rating_Tier,Rating_Factors,Source_Rating_5,Source_Review_Count,Likes,Dislikes,Like_Ratio_Percent,Listed_Price_INR,Image_Path,Title_Language_Hint,Exact_Duplicate_Count,Rating_Note
"3502","LearnApp Journey From Idea to Product","Business & Sales","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","644","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_719_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3546","Let’s Talk 450+ Phrasal Verbs Course Lifetime Access","Business & Sales","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","572","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1111_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1809","Level 01 Basic English Course","Business & Sales","9.1","Very strong metadata signal","good source rating; high review volume; positive reactions","4.8","903","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_3218_2sUM.jpg","English","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"961","Luxury Brand Management Classes by Dr. Prasad Kapre","Business & Sales","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.8","977","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1138_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1137","Maculine Genesis By By King Kanishk Acadawn Group","Business & Sales","9.1","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.8","689","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2304_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1345","Madeleine Albright and Condoleezza Rice Teach Diplomacy","Business & Sales","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.8","735","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_225_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1346","Madhur Jaffrey Teaches Indian Cooking","Business & Sales","9.1","Very strong metadata signal","strong source rating; high review volume; very positive reactions","4.9","772","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1252_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1579","Make Your 1St Lakh By Aditya Raj Kashyap","Business & Sales","9.1","Very strong metadata signal","strong source rating; high review volume; positive reactions","5","893","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1280_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3001","Manifest Your Dreams","Business & Sales","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.8","807","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_524_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2312","Mastering Weddings & pre weddings portraits","Business & Sales","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","814","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_428_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3139","Mba Pioneer Pro 2024","Business & Sales","9.1","Very strong metadata signal","strong source rating; high review volume; positive reactions","5","813","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2991_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2786","Mentorship Program","Business & Sales","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","502","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_845_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1710","Meta Ads That Sell","Business & Sales","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","640","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_117_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1502","Mission 1 Customer Acquisition Primer","Business & Sales","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","594","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2307_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"950","Modern Cooking Classes by Vikas Khanna","Business & Sales","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","570","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2502_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"3669","Mohak Mangal Freelancing Course","Business & Sales","9.1","Very strong metadata signal","good source rating; high review volume; positive reactions","4.8","873","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_020_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1465","Mohini vidhya Dec 2025","Business & Sales","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.8","925","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1976_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"569","Money Manifestation Mastery by Nisha Jain","Business & Sales","9.1","Very strong metadata signal","good source rating; high review volume; positive reactions","4.8","923","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_640_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2154","MORNING MOMENTUM SET UP YTBR 67","Business & Sales","9.1","Very strong metadata signal","strong source rating; high review volume; positive reactions","4.9","918","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2187_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1455","Movement: The Enabler of All Talent","Business & Sales","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","555","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1579_2sUM.jpg","English / Unspecified","2","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2721","NICL AO 2025 Full Computer Course","Business & Sales","9.1","Very strong metadata signal","good source rating; moderate review volume; very positive reactions","4.8","647","72","3","96",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2894_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2810","NIGHT STRATEGY","Business & Sales","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","4.9","540","55","1","98.2",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_2657_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1372","Noam Chomsky Teaches Independent Thinking and Medias Invisible Powers","Business & Sales","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","884","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_405_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1567","OLI Operational Leadership Intensive","Business & Sales","9.1","Very strong metadata signal","strong source rating; moderate review volume; very positive reactions","5","449","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1562_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"2454","Orderflow Mentorship 2.0","Business & Sales","9.1","Very strong metadata signal","strong source rating; high review volume; positive reactions","4.9","968","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_3209_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"772","Outskill By Vaibhav Sisinty Courses","Business & Sales","9.1","Very strong metadata signal","good source rating; high review volume; very positive reactions","4.7","784","89","0","100",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1586_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
"1374","Paul Krugman Teaches Economics and Society","Business & Sales","9.1","Very strong metadata signal","strong source rating; high review volume; positive reactions","4.9","958","38","4","90.5",,"CDN1%20Ultra%20Premium%20Courses%20Portal_files/poster_1432_2sUM.jpg","English / Unspecified","1","AI metadata rating based on source rating/review volume/reactions/title clarity; not a review of lesson content."
